18758.48999	23.716239	13.13444	-0.032431	34.843566	21.909712	86.089873	13	50.713259
18760.652	23.770182	13.111876	-0.043197	34.810281	21.89676	86.083699	13	50.639474
18761.241	23.572503	13.085925	-0.039919	34.801042	21.90475	86.081067	13	50.645423
18763.209	23.561047	13.078457	-0.02676	34.728771	21.867153	86.08832	13	50.599086
18765.21299	23.683554	13.057209	-0.027616	34.745815	21.980461	86.086655	13	50.568749
18765.57308	23.673748	13.042205	-0.025372	34.739314	21.980461	86.086655	13	50.577656
18767.298	23.571963	13.019331	-0.021693	34.65827	21.857379	86.083485	13	50.585203
18769.65798	23.761514	13.022743	-0.060371	34.661176	21.945087	86.086739	13	50.566262
18770.52998	23.575658	13.002609	-0.06621	34.623607	21.899047	86.087678	13	50.584549
18770.86599	23.629607	12.993867	-0.06811	34.655216	21.889273	86.08169	13	50.59333
18773.41298	23.750998	12.973415	-0.078858	34.57773	21.97565	86.083578	13	50.635376
18773.70606	23.519119	12.969551	-0.083952	34.613492	21.97565	86.083578	13	50.642125
18776.84007	23.578813	12.989827	-0.118923	34.580095	21.941605	86.087278	13	50.643174
18777.29671	23.671191	12.982535	-0.122965	34.571154	21.91644	86.085344	13	50.652851
18779.34207	23.62668	12.941547	-0.134933	34.612803	21.906448	86.089473	13	50.716848
18779.80298	23.672498	12.935412	-0.138704	34.60362	21.930351	86.08938	13	50.732353
18781.53607	23.688017	12.951731	-0.139543	34.590563	21.917769	86.087622	13	50.741033
18782.75106	23.581969	12.95303	-0.136181	34.580542	21.83746	86.090338	13	50.762948
18783.30199	23.515083	12.94122	-0.140372	34.62491	21.861887	86.089157	13	50.785171
18784.14623	23.57276	12.965067	-0.125815	34.576035	21.933312	86.09163	13	50.777953
18785.26798	23.54928	12.978344	-0.113773	34.611667	21.920948	86.084805	13	50.778619
18787.06599	23.590297	12.933098	-0.107468	34.595462	21.945002	86.082908	13	50.847882
18787.98907	23.590297	12.963441	-0.107086	34.618484	21.895564	86.079226	13	50.831288
18790.15085	23.558348	12.946182	-0.113605	34.620086	21.791786	86.086163	13	50.882027
18790.43899	23.646463	12.94801	-0.12113	34.584379	21.973345	86.086962	13	50.885562
18792.479	23.614515	12.967975	-0.139822	34.640165	21.970166	86.088376	13	50.900484
18793.692	23.491461	12.941421	-0.143771	34.668887	21.84715	86.091026	13	50.945738
18793.97707	23.50883	12.940717	-0.141592	34.619527	21.990149	86.086153	13	50.951914
18796.421	23.503116	12.980724	-0.147589	34.640836	21.928568	86.086107	13	50.945907
18796.72607	23.535097	12.98608	-0.146854	34.668813	21.868397	86.08447	13	50.942207
18799.092	23.514402	12.993523	-0.156418	34.66844	21.874385	86.086209	13	50.95058
18799.36205	23.515311	12.997941	-0.155934	34.706829	21.849	86.086209	13	50.946723
18801.81334	23.571141	12.972409	-0.130742	34.70899	21.891561	86.08779	13	50.984013
18802.60198	23.61068	12.973231	-0.123161	34.693437	21.854182	86.085763	13	50.989756
18802.958	23.529184	12.972502	-0.114816	34.690662	21.898962	86.085763	13	50.994053
18803.82739	23.623073	12.944783	-0.10744	34.718546	21.825533	86.076697	13	51.024097
18806.50498	23.560055	12.956132	-0.06065	34.735961	21.826273	86.080295	13	51.072106
18806.91835	23.547121	12.96712	-0.055593	34.735533	21.908433	86.085279	13	51.065678
18808.70605	23.575945	12.970079	-0.041512	34.743319	21.932487	86.086637	13	51.082672
18810.71339	23.679806	13.033614	-0.085684	34.750397	21.872905	86.08991	13	51.021101
18810.9874	23.592603	13.029105	-0.087724	34.79009	21.951209	86.090003	13	51.022358
18812.99998	23.690891	13.041761	-0.100744	34.808344	21.843886	86.088506	13	50.99116
18814.257	23.61773	13.028887	-0.098015	34.825778	21.792072	86.088896	13	50.984959
18815.09941	23.578022	13.033974	-0.082956	34.826095	21.915834	86.088013	13	50.972247
18818.559	23.647121	13.071559	-0.028427	34.774574	21.892368	86.088589	13	50.862671
18820.06099	23.554002	13.080787	-0.029777	34.763808	22.023217	86.085316	13	50.812383
18820.81406	23.588738	13.074208	-0.018992	34.775021	21.999535	86.089556	13	50.79977
18821.2113	23.615543	13.078826	-0.013479	34.767254	21.896809	86.084768	13	50.784959
18823.40205	23.617021	13.124206	-0.015155	34.765447	21.925305	86.088803	13	50.665716
18825.78899	23.522422	13.105925	-0.03285	34.732608	21.828191	86.087176	13	50.580781
18826.819	23.635866	13.094232	-0.017949	34.717596	21.926633	86.08712	13	50.559791
18827.119	23.562332	13.093067	-0.016841	34.758648	21.982883	86.08739	13	50.551691
18829.885	23.567505	13.108087	0.006889	34.729125	21.852617	86.084452	13	50.442882
18830.48599	23.646781	13.127902	0.011378	34.717968	21.932336	86.090226	13	50.400517
18832.125	23.556819	13.103159	0.044105	34.705246	22.008416	86.088032	13	50.362416
18832.98306	23.700358	13.099144	0.064147	34.697013	21.954388	86.085828	13	50.338424
18834.80499	23.647151	13.05881	0.085288	34.65298	21.882443	86.084024	13	50.335764
18835.07807	23.61023	13.064929	0.088985	34.607159	21.860238	86.08381	13	50.323779
18837.76961	23.608552	13.022164	0.057553	34.583727	21.951428	86.087436	13	50.32496
18838.08399	23.503435	13.009583	0.049115	34.609227	21.951428	86.087436	13	50.336081
18840.821	23.616512	13.01571	-0.00913	34.560947	21.823009	86.087985	13	50.324807
18841.10418	23.525608	13.019172	-0.020175	34.574042	21.896657	86.084489	13	50.319252
18843.074	23.701496	13.031275	-0.087091	34.533436	21.950906	86.093164	13	50.293261
18843.54107	23.647181	13.011394	-0.103761	34.587043	21.840774	86.086386	13	50.310015
18846.13606	23.684331	12.993968	-0.133387	34.569441	21.838335	86.087213	13	50.318731
18846.42016	23.61799	13.005459	-0.141331	34.564877	21.795033	86.083215	13	50.307316
18847.32147	23.502327	13.001939	-0.145298	34.552304	21.775265	86.085763	13	50.312085
18849.075	23.693937	12.983046	-0.155841	34.569273	21.872972	86.082676	13	50.334673
18851.54999	23.710394	12.938127	-0.139505	34.505887	21.79007	86.084944	13	50.420025
18851.817	23.702635	12.943349	-0.134402	34.511773	21.851877	86.089259	13	50.420067
18853.901	23.652384	12.948286	-0.123245	34.478283	21.959199	86.08421	13	50.453754
18854.95505	23.733671	12.980498	-0.115282	34.512332	21.95898	86.085214	13	50.433143
18855.37099	23.672707	12.957246	-0.109657	34.516057	21.881114	86.082731	13	50.460737
18856.55171	23.682514	12.953877	-0.080022	34.491377	21.918273	86.088636	13	50.485153
18857.29002	23.6851	12.964757	-0.068604	34.457235	21.835004	86.0919	13	50.484015
18858.21488	23.65571	12.94946	-0.061032	34.46096	21.899988	86.091249	13	50.514176
18860.51899	23.594572	12.937172	-0.056934	34.484188	21.886076	86.087176	13	50.573332
18861.24407	23.739614	12.93656	-0.070811	34.486274	21.946768	86.091444	13	50.589046
18863.28599	23.725204	12.953626	-0.102197	34.49676	21.893108	86.089082	13	50.604141
18863.875	23.674215	12.970741	-0.110048	34.492085	21.943286	86.089575	13	50.594137
18865.93902	23.616943	12.976525	-0.129857	34.542898	21.86017	86.079803	13	50.602735
18867.108	23.688626	12.950281	-0.146323	34.498902	21.95602	86.085744	13	50.641865
18867.53506	23.567057	12.956065	-0.146779	34.539415	21.869793	86.085595	13	50.643347
18869.598	23.689565	12.937859	-0.154611	34.522055	21.868464	86.085837	13	50.695639
18870.402	23.710625	12.928647	-0.160823	34.512686	21.854249	86.085939	13	50.723002
18872.10105	23.595141	12.954598	-0.177308	34.587192	21.921974	86.090217	13	50.725063
18873.028	23.676094	12.97173	-0.17131	34.586968	21.78223	86.086293	13	50.714161
18873.40599	23.639683	12.977832	-0.165555	34.552342	21.971932	86.084368	13	50.711596
18875.719	23.688656	12.955025	-0.146947	34.577934	21.970301	86.085623	13	50.749776
18876.17762	23.672399	12.982644	-0.140027	34.610251	21.940477	86.088097	13	50.726345
18878.69004	23.610892	12.990891	-0.115775	34.554316	21.90347	86.088952	13	50.723543
18879.55106	23.623625	12.943483	-0.101032	34.589762	21.839226	86.088543	13	50.777518
18882.45606	23.661514	12.992911	-0.103975	34.587359	21.869793	86.087176	13	50.766929
